,price,id,host_listings_count,cleaning_fee,security_deposit,accommodates,bedrooms,minimum_nights,guests_included,reviews_per_month,calculated_host_listings_count,room_type_Shared_room,room_type_Private_room,room_type_Hotel_room,host_response_time_unknown,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour
248,101,1351716,1,0,0,4,1,2,2,3.0,1,0,0,0,0,0,0,1
249,119,1356339,7,99,200,4,1,1,1,2.04,7,0,0,0,0,0,1,0
250,249,1356730,1,100,200,8,4,7,4,0.07,1,0,0,0,1,0,0,0
251,188,1371152,7,80,100,9,2,1,2,2.92,6,0,0,0,0,0,0,1
252,70,1407502,1,25,100,1,1,4,1,0.42,1,0,1,0,0,0,0,1
253,30,1416279,1,25,0,2,1,5,2,1.1,1,0,0,0,0,0,1,0
254,155,1416592,2,100,500,4,2,4,1,0.03,2,0,0,0,0,1,0,0
255,100,1417880,62,65,150,3,1,1,1,0.32,53,0,0,0,0,0,0,1
256,92,1427103,3,60,100,4,1,1,2,3.3,3,0,0,0,0,0,0,1
257,129,1432713,1,25,0,3,1,1,2,5.84,1,0,0,0,0,0,0,1
258,350,1450262,1,145,1500,4,2,6,1,0.52,1,0,0,0,1,0,0,0
259,115,1455269,1,55,200,6,3,3,4,2.59,1,0,0,0,0,0,1,0
260,149,1461971,1,120,400,6,3,3,1,0.18,1,0,0,0,1,0,0,0
261,80,1472532,6,35,0,3,1,1,2,6.97,6,0,0,0,0,0,0,1
262,75,1483944,2,20,0,6,1,3,2,2.29,2,0,1,0,0,0,0,1
263,85,1484595,62,60,150,3,1,2,1,0.36,53,0,0,0,0,0,0,1
264,495,1488166,4,300,800,10,3,2,8,0.79,4,0,0,0,0,0,0,1
265,85,1493349,62,65,150,4,1,1,1,0.53,53,0,0,0,0,0,0,1
266,138,1494828,6,115,500,4,2,30,3,3.13,6,0,0,0,0,0,0,1
267,135,1494986,6,110,500,4,1,30,2,1.93,6,0,0,0,0,0,0,1
268,220,1499596,2,0,0,6,2,3,4,0.65,1,0,0,0,0,0,0,1
269,45,1511620,58,75,350,1,1,4,1,0.19,59,1,0,0,0,0,1,0
270,45,1520449,58,75,350,1,1,4,1,0.26,59,1,0,0,0,0,1,0
271,45,1520501,58,75,350,1,1,4,1,0.11,59,1,0,0,0,0,1,0
272,45,1520533,58,75,350,1,1,4,1,0.23,59,1,0,0,0,0,1,0
273,45,1520549,58,75,350,1,1,4,1,0.13,59,1,0,0,0,0,1,0
274,39,1520581,58,75,350,1,1,4,1,0.23,59,1,0,0,0,0,1,0
275,44,1534622,62,45,100,1,1,2,1,0.45,53,0,1,0,0,0,0,1
276,125,1537246,2,60,450,2,1,30,2,0.82,1,0,0,0,0,1,0,0
277,75,1539463,2,35,500,2,1,29,1,0.73,3,0,1,0,0,0,0,1
278,55,1541705,62,50,100,1,1,1,1,0.45,53,0,1,0,0,0,0,1
279,75,1546870,1,75,0,4,2,1,1,0.74,1,0,0,0,0,0,0,1
280,89,1556170,6,100,200,3,1,3,1,1.65,6,0,0,0,0,0,0,1
281,65,1561256,2,25,0,2,0,3,1,2.57,2,0,1,0,0,0,0,1
282,260,1562643,10,150,500,7,4,3,6,1.01,3,0,0,0,0,0,0,1
283,93,1579615,2,60,100,4,1,3,2,2.38,2,0,0,0,0,0,0,1
284,200,1583047,1,50,200,2,1,3,4,0.12,1,0,0,0,1,0,0,0
285,125,1588658,1,130,200,5,2,2,6,3.44,1,0,0,0,0,0,0,1
286,86,1588941,1,20,100,2,1,2,1,3.06,1,0,1,0,0,0,1,0
287,75,1588992,1,30,95,2,1,2,2,3.32,1,0,0,0,0,0,0,1
288,69,1589681,1,20,500,2,0,1,2,5.21,1,0,0,0,0,0,0,1
289,255,1592315,2,150,0,4,2,3,1,2.73,1,0,0,0,0,0,0,1
290,48,1594219,5,35,300,2,1,6,2,1.09,3,0,1,0,0,0,0,1
291,46,1594313,5,30,300,2,1,6,2,1.07,3,0,1,0,0,0,0,1
292,45,1602421,3,10,0,2,1,1,1,1.14,3,0,1,0,0,1,0,0
293,89,1603408,62,60,100,4,1,1,1,0.55,53,0,0,0,0,0,0,1
294,175,1609922,1,75,300,4,2,3,2,0.51,1,0,0,0,0,0,0,1
295,75,1614502,1,35,0,3,1,2,2,2.61,1,0,1,0,0,0,0,1
296,95,1618842,3,50,0,4,0,2,2,5.01,2,0,0,0,0,0,0,1
297,150,1628210,2,135,250,4,2,3,3,0.37,2,0,0,0,0,0,0,1
298,60,1629525,1,50,500,1,1,30,1,0.11,1,0,1,0,0,0,1,0
299,70,1647216,62,60,150,2,0,1,1,0.32,53,0,0,0,0,0,0,1
300,70,1652097,2,40,150,4,1,2,2,1.61,1,0,0,0,0,0,0,1
301,175,1652107,13,100,250,8,3,1,7,3.95,13,0,0,0,0,0,0,1
302,150,1684236,1,50,200,2,1,4,1,2.33,1,0,0,0,0,0,0,1
303,172,1686930,2,175,100,6,3,1,1,4.4,2,0,0,0,0,0,0,1
304,500,1687322,1,20,200,2,1,3,1,0.43,1,0,0,0,1,0,0,0
305,375,1696015,4,225,995,8,3,3,1,0.55,3,0,0,0,0,1,0,0
306,165,1696194,4,95,500,4,1,3,1,0.81,3,0,0,0,0,1,0,0
307,455,1696389,4,265,1200,6,3,28,1,0.1,3,0,0,0,0,1,0,0
308,122,1702092,1,80,1200,3,1,3,2,0.25,1,0,0,0,0,1,0,0
309,65,1715582,1,15,0,2,1,2,2,0.66,1,0,1,0,1,0,0,0
310,81,1716901,1,25,125,4,1,3,2,1.7,1,0,0,0,0,0,0,1
311,125,1722493,1,100,200,6,2,3,2,1.49,1,0,0,0,1,0,0,0
312,85,1732441,2,20,0,3,1,2,2,2.18,2,0,0,0,0,0,1,0
313,70,1737244,1,65,200,3,1,1,1,0.71,1,0,1,0,1,0,0,0
314,195,1739843,2,150,250,5,2,2,3,0.37,2,0,0,0,0,0,0,1
315,90,1747356,1,30,300,2,1,3,1,0.05,1,0,0,0,1,0,0,0
316,50,1750681,3,0,0,2,1,1,2,5.54,3,0,1,0,1,0,0,0
317,187,1762354,1,75,200,2,1,3,2,0.53,1,0,0,0,1,0,0,0
318,77,1763809,4,30,0,2,4,1,1,4.32,4,0,1,0,0,0,0,1
319,99,1764100,62,60,150,2,1,1,1,0.6,53,0,0,0,0,0,0,1
320,58,1772119,6,30,200,2,1,2,1,3.02,6,0,1,0,0,0,0,1
321,89,1773803,2,25,100,6,1,1,2,4.13,2,0,0,0,0,1,0,0
322,79,1775016,10,30,150,2,1,1,1,5.18,3,0,1,0,0,0,0,1
323,105,1781873,2,0,0,2,1,2,2,1.75,2,0,0,0,0,1,0,0
324,99,1782140,1,35,0,2,1,1,1,2.53,1,0,0,0,1,0,0,0
325,85,1785541,62,60,150,4,0,5,1,0.18,53,0,0,0,0,0,0,1
326,125,1789341,4,100,200,2,1,90,2,0.39,3,0,0,0,0,1,0,0
327,225,1796217,57,180,500,8,3,2,1,0.74,53,0,0,0,0,0,0,1
328,70,1796302,1,0,150,2,1,2,1,2.45,1,0,1,0,1,0,0,0
329,299,1796861,4,150,1000,6,3,2,6,1.29,1,0,0,0,0,0,0,1
330,122,1797207,57,130,500,6,2,2,1,1.27,53,0,0,0,0,0,0,1
331,100,1802663,1,60,150,4,1,2,2,2.79,1,0,0,0,0,0,0,1
332,100,1807936,1,20,0,4,2,1,1,0.8,1,0,0,0,0,0,0,1
333,125,1815304,1,0,0,2,1,2,1,4.84,1,0,1,0,1,0,0,0
334,150,1815472,8,10,0,2,1,1,1,5.65,7,0,0,0,0,0,0,1
335,150,1817878,2,130,500,6,2,3,4,1.68,1,0,0,0,0,0,0,1
336,130,1820794,1,0,0,2,0,2,2,5.27,1,0,0,0,0,0,0,1
337,111,1826155,6,30,200,2,1,2,2,3.43,6,0,1,0,0,0,0,1
338,375,1827586,1,125,250,8,3,3,8,0.48,1,0,0,0,0,1,0,0
339,100,1836106,1,40,0,2,1,2,1,0.48,1,0,0,0,0,1,0,0
340,95,1851863,1,250,500,2,1,30,1,0.61,1,0,0,0,0,0,1,0
341,90,1872885,1,120,300,1,1,7,1,0.29,1,0,1,0,0,0,1,0
342,45,1900698,1,10,200,2,1,2,1,2.67,1,0,1,0,0,0,0,1
343,75,1905473,1,20,100,2,1,7,1,0.11,1,0,1,0,1,0,0,0
344,74,1914051,2,75,250,2,1,3,2,2.42,2,0,0,0,0,0,0,1
345,46,1925661,1,75,400,2,1,2,1,1.5,1,0,1,0,0,0,0,1
346,82,1928010,10,30,150,2,1,1,2,5.79,3,0,1,0,0,0,0,1
347,30,1935439,2,15,200,2,1,2,1,0.13,2,0,1,0,0,1,0,0
348,250,1940787,3,150,300,5,2,1,5,0.16,3,0,0,0,0,0,0,1
349,65,1956094,1,0,0,4,1,1,2,4.86,1,0,1,0,0,0,0,1
350,150,1956274,1,75,250,2,1,3,2,2.44,1,0,0,0,0,0,0,1
351,115,1956553,1,50,120,3,1,2,2,1.36,1,0,0,0,1,0,0,0
352,119,1976382,7,99,200,4,1,1,1,1.13,7,0,0,0,0,0,1,0
353,87,1978743,6,30,200,2,1,2,1,1.81,6,0,1,0,0,0,0,1
354,80,1983713,8,100,300,3,1,30,1,0.68,6,0,0,0,0,0,0,1
355,175,1984692,1,80,250,5,2,2,1,0.08,1,0,0,0,1,0,0,0
356,250,2011193,3,200,400,7,3,2,7,0.06,3,0,0,0,0,0,0,1
357,165,2020505,1,20,0,2,1,3,1,1.66,1,0,0,0,0,0,1,0
358,55,2026794,2,20,0,2,1,2,1,3.28,2,0,1,0,0,0,0,1
359,64,2027236,1,25,150,2,1,1,2,3.67,1,0,1,0,0,1,0,0
360,70,2032805,6,30,200,2,1,2,1,2.57,6,0,1,0,0,0,0,1
361,180,2033191,1,48,0,4,2,3,2,1.83,1,0,0,0,0,0,1,0
362,90,2034287,1,30,0,2,1,3,1,0.48,1,0,1,0,1,0,0,0
363,100,2037250,2,50,0,2,1,3,2,0.89,2,0,1,0,0,0,0,1
364,89,2069917,6,100,200,3,1,3,1,1.3,6,0,0,0,0,0,0,1
365,55,2071305,2,75,200,1,1,7,1,0.28,2,0,1,0,0,0,1,0
366,63,2075094,3,60,200,1,1,5,2,0.78,3,0,1,0,0,1,0,0
367,64,2112625,1,35,100,2,1,30,1,0.66,1,0,1,0,1,0,0,0
368,175,2118253,62,90,200,4,2,1,2,0.48,53,0,0,0,0,0,0,1
369,120,2130652,2,55,0,4,2,2,2,3.35,2,0,0,0,1,0,0,0
370,69,2135497,1,10,0,2,1,1,2,0.12,1,0,1,0,1,0,0,0
371,100,2150760,1,45,250,2,0,1,2,1.86,1,0,0,0,0,0,0,1
372,300,2187563,2,90,400,6,2,2,2,1.2,1,0,0,0,0,0,0,1
373,999,2187615,1795,99,0,3,1,2,1,0.12,92,0,0,0,0,0,0,1
374,999,2191161,1795,99,0,6,2,2,1,0.35,92,0,0,0,0,0,0,1
375,999,2191633,1795,99,0,6,2,2,1,0.31,92,0,0,0,0,0,0,1
376,135,2197168,2,75,250,4,2,30,2,2.28,1,0,0,0,0,0,0,1
377,80,2197982,1,60,150,2,0,2,2,2.54,1,0,0,0,0,0,0,1
378,150,2215336,6,75,200,5,2,2,1,1.1,6,0,0,0,0,0,0,1
379,90,2238105,1,40,0,2,1,4,1,1.69,1,0,0,0,1,0,0,0
380,130,2267862,2,30,0,2,1,2,1,0.53,2,0,0,0,0,0,1,0
381,65,2268329,1,50,0,2,1,1,2,1.41,1,0,1,0,0,0,0,1
382,90,2277640,1,15,0,3,2,2,2,1.31,1,0,0,0,1,0,0,0
383,168,2290987,302,0,0,4,0,1,1,0.02,3,0,0,0,0,0,1,0
384,186,2291123,302,0,0,4,1,1,1,0.02,3,0,0,0,0,0,1,0
385,90,2297917,1,50,0,4,1,2,2,1.35,1,0,0,0,0,0,1,0
386,55,2298775,2,10,0,2,1,1,1,1.06,2,0,1,0,0,0,1,0
387,750,2350464,1,75,0,8,4,4,6,0.3,1,0,0,0,1,0,0,0
388,80,2358140,62,60,150,1,0,30,1,0.45,53,0,0,0,0,0,0,1
389,138,2367298,1,50,0,4,1,2,1,3.61,1,0,0,0,0,0,0,1
390,72,2373176,2,75,250,2,1,3,2,2.41,2,0,0,0,0,0,0,1
391,89,2387605,3,30,200,4,1,2,2,2.78,3,0,1,0,0,0,0,1
392,48,2391699,2,25,0,1,1,1,1,6.71,2,0,1,0,0,0,0,1
393,100,2396734,2,120,100,8,4,3,2,1.52,2,0,0,0,0,0,0,1
394,120,2399736,2,55,0,4,2,2,2,3.21,2,0,0,0,1,0,0,0
395,44,2401341,1,25,95,2,1,1,1,0.05,1,0,1,0,1,0,0,0
396,109,2412633,2,75,500,4,1,5,2,0.28,2,0,0,0,1,0,0,0
397,110,2420878,2,35,0,2,1,2,2,0.29,2,0,0,0,1,0,0,0
398,116,2441908,2,75,0,5,1,3,4,3.99,2,0,0,0,0,0,0,1
399,60,2446384,1,30,0,2,1,1,2,1.56,1,0,1,0,0,0,0,1
400,700,2459519,2,300,1000,10,6,3,8,0.74,1,0,0,0,0,0,1,0
401,85,2471659,1,25,100,2,1,2,1,4.75,1,0,0,0,0,0,0,1
402,250,2481189,2,150,300,6,3,2,1,1.79,1,0,0,0,0,0,1,0
403,149,2481869,5,50,0,4,1,2,1,2.75,4,0,0,0,0,0,0,1
404,115,2489339,57,107,1500,4,1,2,1,1.19,53,0,0,0,0,0,0,1
405,95,2492143,2,25,150,2,1,3,1,0.81,1,0,1,0,0,0,1,0
406,110,2500188,14,0,0,2,1,2,1,0.93,12,0,1,0,0,0,1,0
407,129,2508065,1,90,250,4,2,2,4,0.08,1,0,0,0,1,0,0,0
408,155,2516391,3,85,300,4,1,3,2,3.07,2,0,0,0,0,0,0,1
409,85,2520890,1,30,200,2,1,2,2,1.49,1,0,1,0,0,0,1,0
410,175,2522091,1,60,1000,2,1,3,2,1.54,1,0,0,0,0,0,0,1
411,250,2526129,1,200,1000,8,3,180,4,0.16,1,0,0,0,0,0,0,1
412,79,2536507,1,50,300,2,0,2,1,5.75,1,0,0,0,0,0,0,1
413,45,2556794,2,75,250,2,0,20,1,0.3,1,0,0,0,0,0,0,1
414,225,2557712,1,160,400,4,2,3,4,1.06,1,0,0,0,0,0,0,1
415,95,2578855,1,15,0,3,1,2,2,4.4,1,0,0,0,0,0,1,0
416,95,2586350,1,60,500,6,1,2,2,2.38,1,0,0,0,0,0,0,1
417,165,2586642,3,110,700,4,2,2,2,1.04,3,0,0,0,0,0,0,1
418,63,2593176,4,30,0,2,1,1,1,3.97,4,0,1,0,0,0,0,1
419,70,2593263,4,30,0,2,1,1,1,3.89,4,0,1,0,0,0,0,1
420,76,2612399,2,0,0,2,0,3,1,4.78,2,0,0,0,0,0,0,1
421,79,2614238,1,99,150,2,1,30,1,0.15,1,0,0,0,1,0,0,0
422,69,2614387,2,25,0,2,1,2,2,7.09,2,0,1,0,0,0,0,1
423,195,2620429,4,100,0,6,2,3,1,4.48,4,0,0,0,0,0,0,1
424,66,2626553,4,185,500,1,0,90,1,0.34,3,0,0,0,0,1,0,0
425,209,2628010,1,65,150,6,2,2,2,0.45,1,0,0,0,1,0,0,0
426,155,2630912,5,75,600,5,2,4,4,0.1,3,0,1,0,0,0,0,1
427,100,2638086,1,90,500,4,1,2,2,0.58,1,0,0,0,0,0,1,0
428,44,2642359,1,18,0,4,1,1,1,4.37,1,0,1,0,0,0,0,1
429,75,2660384,18,45,100,2,0,1,2,6.17,9,0,0,0,0,0,0,1
430,57,2670365,3,60,0,2,1,2,2,4.7,3,0,1,0,0,0,0,1
431,95,2683263,1,35,0,2,1,2,2,2.08,1,0,0,0,0,0,0,1
432,169,2686374,8,35,0,6,3,1,4,8.06,3,0,0,0,0,0,0,1
433,66,2687485,1,14,200,2,1,1,2,0.48,1,0,1,0,1,0,0,0
434,95,2692126,3,70,350,2,1,2,2,3.11,2,0,0,0,0,0,0,1
435,89,2693672,3,60,0,4,1,4,4,1.62,2,0,0,0,0,0,0,1
436,95,2693700,1,50,0,2,1,2,1,5.62,1,0,0,0,0,0,0,1
437,59,2710274,2,20,0,2,1,2,1,2.78,2,0,1,0,0,0,0,1
438,145,2715623,1,125,500,4,1,2,3,0.57,1,0,0,0,0,0,0,1
439,1500,2720963,1,500,0,6,4,3,8,0.21,1,0,0,0,0,1,0,0
440,86,2721575,2,45,125,2,1,2,2,4.06,1,0,0,0,0,0,0,1
441,55,2723368,1,15,0,2,1,1,1,2.69,1,0,1,0,0,0,1,0
442,95,2727808,1,75,200,2,0,3,1,3.02,1,0,0,0,0,0,0,1
443,95,2736961,1,35,0,3,0,1,1,1.89,1,0,0,0,0,0,0,1
444,220,2755730,2,60,500,6,3,2,4,3.79,2,0,0,0,0,0,0,1
445,150,2760312,2,40,150,2,1,2,2,4.38,2,0,0,0,0,0,0,1
446,115,2762241,1,50,0,2,1,3,2,0.77,1,0,0,0,0,1,0,0
447,165,2776890,1,25,0,2,1,3,1,0.58,1,0,0,0,0,0,0,0
448,100,2804399,1,40,0,4,2,2,2,0.98,1,0,1,0,0,0,1,0
449,69,2809796,4,69,500,4,0,1,4,3.34,1,0,0,0,0,0,0,1
450,129,2818420,1,90,300,4,1,2,2,0.35,1,0,0,0,0,0,0,1
451,70,2830174,1,5,0,2,1,1,1,0.44,1,0,1,0,0,1,0,0
452,200,2875975,1,100,250,5,4,1,1,0.06,1,0,0,0,1,0,0,0
453,175,2882641,3,300,800,6,3,4,4,0.85,2,0,0,0,0,0,1,0
454,207,2897897,2,0,0,6,3,2,4,0.54,1,0,0,0,0,0,0,1
455,149,2905375,57,107,500,4,1,2,1,0.69,53,0,0,0,0,0,0,1
456,100,2923529,1,65,500,4,1,1,2,3.8,1,0,0,0,0,0,0,1
457,115,2933877,9,135,250,2,0,30,1,0.62,8,0,0,0,0,0,0,1
458,300,2935486,1,45,400,4,2,2,4,4.9,1,0,0,0,0,0,0,1
459,195,2943860,9,135,250,6,1,3,1,1.25,8,0,0,0,0,0,0,1
460,87,2948548,62,60,150,2,0,1,1,0.55,53,0,0,0,0,0,0,1
461,224,2950213,1,0,150,4,1,3,4,1.77,1,0,0,0,0,0,0,1
462,135,2955782,31,155,150,4,1,2,4,3.75,12,0,0,0,0,0,0,1
463,109,2970666,7,99,200,4,1,1,1,2.58,7,0,0,0,0,0,1,0
464,65,2976798,1,20,500,2,2,2,2,2.69,1,0,1,0,0,1,0,0
465,56,2980762,1,60,0,2,1,3,2,0.68,1,0,1,0,0,0,1,0
466,38,2986056,58,75,350,1,1,4,1,0.13,59,1,0,0,0,0,1,0
467,130,2989758,2,70,0,4,2,2,2,3.03,2,0,0,0,0,0,0,1
468,137,2994309,2,50,200,6,2,3,2,3.11,1,0,0,0,0,0,0,1
469,225,2995996,3,70,100,6,3,3,3,0.8,3,0,0,0,0,0,0,1
470,300,2998728,3,150,300,8,4,3,1,2.66,3,0,0,0,0,0,0,1
471,29,3017298,2,25,200,1,1,3,1,0.3,2,0,1,0,0,1,0,0
472,95,3021560,1,25,0,2,1,4,1,0.61,1,0,1,0,1,0,0,0
473,90,3022308,62,80,100,2,1,1,1,0.05,53,0,0,0,0,0,0,1
474,89,3022564,1,35,100,2,0,1,1,6.54,1,0,0,0,0,0,0,1
475,70,3033190,1,50,0,2,1,2,2,2.0,1,0,1,0,0,0,0,1
476,60,3038772,1,30,100,2,1,2,1,4.86,1,0,1,0,0,0,0,1
477,217,3040278,1,35,0,4,2,2,4,4.95,1,0,0,0,0,0,0,1
478,395,3041619,1,150,300,8,3,1,6,1.88,1,0,0,0,0,0,0,1
479,79,3050140,2,50,100,2,1,3,2,1.51,1,0,0,0,0,0,0,1
480,85,3052151,2,25,0,2,1,2,1,0.82,2,0,1,0,0,0,1,0
481,135,3053237,2,40,100,2,1,2,1,3.95,2,0,0,0,0,0,1,0
482,495,3053269,8,0,0,12,5,1,1,1.43,3,0,0,0,0,0,0,1
483,75,3061918,1,0,200,3,1,2,1,0.63,1,0,1,0,0,1,0,0
484,92,3085726,62,60,150,2,1,1,1,0.13,53,0,0,0,0,0,0,1
485,178,3120652,1,75,100,4,2,2,2,2.23,1,0,0,0,0,0,0,1
486,100,3121829,1,100,300,4,2,2,1,0.49,1,0,0,0,1,0,0,0
487,225,3124961,1,100,200,8,4,2,4,0.02,1,0,0,0,1,0,0,0
488,99,3139847,8,95,150,2,1,30,2,1.62,2,0,0,0,0,0,0,1
489,52,3143227,4,30,0,1,1,1,1,5.04,4,0,1,0,0,0,0,1
490,85,3146212,0,100,1000,2,1,60,1,1.09,1,0,0,0,0,1,0,0
491,225,3157738,1,75,500,5,3,2,2,0.17,1,0,0,0,0,1,0,0
492,95,3158243,62,70,200,4,1,1,1,0.71,53,0,0,0,0,0,0,1
493,225,3173186,1,75,1000,2,1,6,1,0.84,1,0,0,0,1,0,0,0
494,90,3206305,1,45,500,3,1,2,2,2.57,1,0,0,0,1,0,0,0
495,75,3209633,1,35,100,2,1,2,1,2.7,1,0,0,0,0,0,0,1
496,129,3238295,1,75,500,4,1,3,2,1.07,1,0,0,0,0,1,0,0
497,45,3245876,1,35,200,2,1,1,1,4.62,1,0,1,0,0,0,0,1
498,45,3246706,1,35,200,1,1,28,1,0.65,1,0,1,0,1,0,0,0
499,58,3250577,2,15,0,1,1,1,1,0.76,2,0,1,0,0,0,1,0
500,79,3254956,4,100,150,4,1,1,1,0.74,2,0,0,0,0,0,0,1
501,63,3258213,2,15,100,2,1,2,2,0.97,2,0,1,0,1,0,0,0
502,120,3263071,62,70,150,4,1,1,2,0.56,53,0,0,0,0,0,0,1
503,135,3263722,2,300,999,8,3,4,4,0.29,2,0,0,0,0,0,0,1
504,130,3269390,3,70,0,2,0,3,1,4.05,3,0,0,0,0,0,0,1
505,87,3273014,62,60,200,3,0,1,1,0.23,53,0,0,0,0,0,0,1
506,142,3273240,1,80,1000,2,0,2,2,2.2,1,0,0,0,0,0,0,1
507,149,3294804,2,50,0,4,1,2,2,0.37,2,0,0,0,0,0,0,1
508,68,3303376,8,10,100,2,1,2,1,1.32,8,0,1,0,0,0,1,0
509,900,3308979,7,200,700,11,5,3,6,0.8,3,0,0,0,0,0,0,1
510,119,3312406,1,65,500,4,0,3,4,3.81,1,0,0,0,0,1,0,0
511,173,3319386,0,100,250,2,1,2,2,0.93,1,0,1,0,1,0,0,0
512,70,3324375,1,20,0,2,1,2,1,0.04,1,0,1,0,1,0,0,0
513,160,3333971,8,10,0,2,1,1,1,6.77,7,0,0,0,0,0,0,1
514,85,3340727,1,35,0,3,1,2,2,2.24,1,0,0,0,0,0,0,1
515,999,3345341,2,85,95,4,1,1,1,0.84,1,0,0,0,1,0,0,0
516,40,3372535,2,30,100,1,1,4,1,1.23,2,0,1,0,0,0,0,1
517,300,3379116,2,100,1000,7,2,2,1,2.68,1,0,0,0,0,0,0,1
518,199,3380159,951,89,500,3,1,2,2,1.77,352,0,0,0,0,0,0,1
519,125,3382533,5,50,0,4,1,2,1,2.75,4,0,0,0,0,0,0,1
520,557,3385421,4,400,2000,4,2,30,1,0.52,3,0,0,0,0,0,1,0
521,100,3401644,1,25,150,4,1,2,4,0.15,1,0,0,0,1,0,0,0
522,300,3402376,1,75,250,4,2,4,4,0.08,1,0,0,0,1,0,0,0
523,45,3403638,58,75,350,1,1,4,1,0.18,59,1,0,0,0,0,1,0
524,200,3403858,1,50,150,5,2,5,1,0.13,1,0,0,0,1,0,0,0
525,38,3404557,58,75,350,1,1,4,1,0.17,59,1,0,0,0,0,1,0
526,99,3405896,1,35,200,3,0,3,2,1.69,1,0,0,0,0,0,0,1
527,225,3411643,1,45,150,3,1,19,2,0.13,1,0,0,0,1,0,0,0
528,115,3416590,14,0,0,1,1,2,1,0.46,12,0,1,0,0,0,1,0
529,180,3418230,2,40,200,6,2,3,4,0.22,2,0,1,0,0,0,0,1
530,45,3424114,58,75,350,1,1,4,1,0.11,59,1,0,0,0,0,1,0
531,38,3424242,58,75,350,1,1,4,1,0.16,59,1,0,0,0,0,1,0
532,50,3434459,2,20,250,1,1,1,1,1.74,2,0,1,0,0,0,1,0
533,195,3441450,1,150,500,2,1,6,2,0.3,2,0,0,0,0,0,1,0
534,180,3441487,2,100,500,4,1,30,2,0.08,1,0,0,0,0,0,0,1
535,85,3446274,14,0,0,1,1,2,1,1.05,12,0,1,0,0,0,1,0
536,139,3449059,8,10,0,2,1,1,1,6.23,7,0,0,0,0,0,0,1
537,99,3456599,2,50,0,4,1,3,2,1.78,2,0,0,0,0,0,0,1
538,88,3463245,2,50,0,2,1,2,1,0.75,2,0,1,0,0,0,1,0
539,190,3468261,1,50,250,2,1,2,2,0.11,1,0,0,0,1,0,0,0
540,85,3478117,2,40,250,2,1,29,1,0.33,3,0,1,0,0,0,0,1
541,75,3488436,1,35,100,5,2,2,2,2.3,1,0,1,0,0,0,0,1
542,110,3489837,3,80,300,2,1,3,2,0.18,3,0,0,0,0,1,0,0
543,140,3504521,1,100,100,1,0,3,1,1.65,1,0,0,0,0,0,0,1
544,159,3505739,3,85,200,2,1,1,1,2.84,3,0,0,0,0,0,0,1
545,85,3510818,2,100,500,2,1,4,1,1.23,2,0,0,0,0,0,0,1
546,95,3522409,8,65,150,4,1,1,4,5.73,5,0,0,0,0,0,0,1
547,70,3531616,1,25,150,2,1,1,2,1.55,1,0,1,0,0,0,0,1
548,200,3533112,1,50,500,3,0,3,2,0.19,1,0,0,0,1,0,0,0
549,325,3534444,1,125,200,10,4,3,1,0.05,1,0,0,0,1,0,0,0
550,57,3535171,2,25,100,2,1,1,1,2.97,2,0,1,0,0,0,0,1
551,102,3543084,57,107,500,4,1,2,1,0.99,53,0,0,0,0,0,0,1
552,190,3543247,2,65,0,6,1,1,2,6.06,2,0,0,0,0,0,0,1
553,50,3544964,2,10,0,2,1,1,1,2.16,2,0,1,0,0,0,0,1
554,100,3551836,2,10,0,4,2,2,1,1.79,2,0,0,0,0,0,1,0
555,149,3552006,1,75,0,2,1,1,1,0.44,1,0,0,0,1,0,0,0
556,279,3561237,3,240,500,16,4,1,5,1.27,3,0,0,0,0,0,0,1
557,299,3570691,1,100,250,8,2,3,2,2.55,1,0,0,0,0,0,0,1
558,55,3582883,6,10,0,2,1,1,1,5.78,6,0,1,0,0,0,0,1
559,120,3593582,1,40,100,5,2,2,2,0.02,1,0,0,0,1,0,0,0
560,168,3594959,1,150,200,4,2,30,4,0.34,1,0,0,0,1,0,0,0
561,595,3604931,2,240,0,9,5,2,1,0.39,2,0,0,0,0,0,0,1
562,185,3624990,9,135,250,6,2,3,1,1.71,8,0,0,0,0,0,0,1
563,50,3625969,1,45,250,3,1,30,2,2.08,1,0,0,0,0,0,0,1
564,125,3627658,1,10,1500,3,1,1,2,0.24,1,0,0,0,1,0,0,0
565,95,3630581,62,60,100,2,0,1,1,0.24,53,0,0,0,0,0,0,1
566,51,3637180,2,25,0,2,1,1,1,3.33,2,0,1,0,0,0,0,1
567,250,3639023,1,100,200,2,1,2,1,0.37,1,0,1,0,1,0,0,0
568,125,3646393,1,60,150,6,1,2,2,3.68,1,0,0,0,0,0,0,1
569,75,3652078,1,100,250,2,1,180,1,0.03,1,0,0,0,0,0,1,0
570,113,3657819,1,50,0,2,1,2,2,1.77,1,0,0,0,1,0,0,0
571,69,3673011,1,25,350,2,1,2,1,1.35,1,0,1,0,1,0,0,0
572,75,3677729,1,25,100,2,1,14,1,1.01,1,0,0,0,0,0,0,1
573,60,3678718,1,60,250,2,1,1,2,4.36,1,0,0,0,0,0,0,1
574,90,3679617,62,65,100,4,0,1,1,0.34,53,0,0,0,0,0,0,1
575,85,3689119,1,30,0,2,0,2,1,3.35,1,0,0,0,0,0,1,0
576,52,3689416,1,40,100,4,1,1,2,0.35,1,0,1,0,0,0,0,1
