,id,host_listings_count,latitude,longitude,price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,bedrooms,beds,accommodates,zipcode_98052,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98104-4417,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98155,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98199,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour
6359,33738155,2,47.61463,-122.34108,125,0,85,2,1,24,99,10,10,10,10,1,7.5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6360,33747222,10,47.58228,-122.40123,180,300,99,2,1,20,99,10,10,10,10,1,8.78,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6361,33750236,3,47.717859999999995,-122.35655,60,200,10,1,2,1125,100,10,8,8,8,3,0.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6362,33776522,1,47.6824,-122.30135,177,0,75,6,1,100,91,9,10,9,9,1,6.56,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6363,33786125,2,47.60589,-122.33798999999999,329,0,105,1,2,1125,99,10,10,10,10,2,3.31,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6364,33788143,64,47.6144,-122.34635,108,0,149,4,2,1125,80,9,9,9,7,49,1.5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6365,33800373,1,47.690909999999995,-122.3178,85,0,35,2,2,60,99,10,10,10,10,1,4.59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6366,33803288,1,47.66638,-122.32018000000001,79,350,75,1,2,28,98,10,10,10,10,1,4.92,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6367,33808090,1,47.68246,-122.39573999999999,105,0,30,1,2,14,97,10,10,10,9,1,3.83,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6368,33823661,57,47.575720000000004,-122.41438000000001,107,500,130,1,2,180,100,10,10,10,10,53,0.94,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6369,33827114,2,47.6392,-122.34285,71,0,30,1,1,1125,98,10,10,10,10,3,9.25,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6370,33828239,2,47.63886,-122.34306000000001,71,0,30,1,1,1125,98,10,10,10,10,3,10.19,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6371,33834959,2,47.63713,-122.38856000000001,108,0,50,2,2,240,100,10,10,10,10,2,3.64,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6372,33838203,2,47.69867,-122.29943999999999,44,500,20,2,1,1125,80,10,10,10,8,2,1.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6373,33856812,2,47.72254,-122.31679,50,0,0,1,1,1125,100,10,10,10,10,2,9.55,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6374,33857217,1,47.56864,-122.29975,65,0,25,2,2,1125,99,10,10,10,10,1,5.58,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6375,33857472,2,47.698859999999996,-122.29778999999999,39,500,20,2,1,1125,97,9,10,9,10,2,2.47,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6376,33864690,0,47.68542,-122.33507,125,300,30,1,2,1125,96,10,9,10,10,1,3.57,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6377,33873624,1,47.69575,-122.34595,93,500,99,1,2,14,99,10,10,9,9,1,4.83,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6378,33877230,1,47.65498,-122.27718,119,300,65,2,2,150,100,10,10,10,10,1,0.95,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6379,33878778,3,47.58958,-122.31671999999999,80,500,65,1,3,30,100,10,10,10,10,3,0.26,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
6380,33878810,1,47.72599,-122.2995,149,0,45,3,2,120,93,9,10,10,9,1,4.91,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6381,33878894,170,47.608999999999995,-122.33035,175,300,75,2,3,1125,67,7,7,9,6,159,0.76,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6382,33878955,170,47.608740000000004,-122.33061000000001,200,300,75,2,3,1125,100,10,10,10,10,159,2.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6383,33879155,1,47.62131,-122.30107,97,0,30,2,1,5,95,10,10,10,10,1,2.43,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6384,33882211,1,47.62789,-122.34348,200,100,50,1,2,1125,100,10,10,10,10,1,2.8,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6385,33884002,170,47.609429999999996,-122.32916000000002,250,300,150,1,3,1125,60,6,10,10,8,159,0.25,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6386,33908071,2,47.6663,-122.36961000000001,149,0,70,1,2,1125,60,8,6,10,6,2,1.0,3,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6387,33915271,7,47.57765,-122.28931000000001,165,0,80,2,1,29,98,10,10,10,10,3,3.67,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6388,33915294,15,47.6061,-122.3162,152,150,100,2,2,1125,88,9,9,9,9,2,3.9,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6389,33919851,6,47.61894,-122.30086000000001,99,150,50,1,5,1125,97,10,10,9,10,5,1.72,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6390,33937857,1,47.70015,-122.36053999999999,149,0,100,1,2,29,100,10,10,10,10,2,1.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6391,33939382,2,47.693259999999995,-122.34548000000001,244,500,200,4,2,1125,99,10,10,9,9,2,4.25,4,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6392,33941434,70,47.61524,-122.3493,207,0,134,6,1,28,100,10,10,10,10,41,1.15,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6393,33946192,1,47.67338,-122.33006,223,0,100,4,3,28,100,10,10,10,10,1,3.03,4,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6394,33961254,1,47.62686,-122.31725,140,300,100,2,1,28,98,10,9,9,10,1,7.69,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6395,33962381,1,47.69363,-122.32423999999999,65,0,50,1,1,7,93,10,9,10,9,1,6.69,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6396,33979465,64,47.6611,-122.40151999999999,140,0,284,6,2,1125,90,9,9,9,9,49,2.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6397,33988269,1,47.64953,-122.37428999999999,125,300,99,4,1,1125,100,10,10,10,10,1,4.82,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6398,34020973,4,47.55814,-122.30931000000001,59,100,35,1,2,1125,90,10,10,9,9,4,0.99,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6399,34021289,1,47.58148,-122.38192,130,0,100,2,2,2,91,10,10,10,10,1,3.65,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6400,34022300,57,47.61635,-122.34872,119,300,99,1,2,180,95,10,10,10,9,53,3.8,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6401,34022561,2,47.66612,-122.37046000000001,73,0,20,1,2,1125,80,7,9,9,9,2,0.86,2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6402,34023832,1,47.62399,-122.31185,128,800,20,1,1,1125,80,8,10,10,10,1,0.2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6403,34027629,1,47.62166,-122.31468000000001,98,200,50,1,1,14,94,10,9,10,9,2,4.32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6404,34037427,1,47.57097,-122.40276999999999,56,100,40,1,3,29,100,10,10,10,10,1,1.09,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6405,34055357,143,47.63762,-122.36855,97,500,50,1,1,28,81,8,9,9,8,55,5.05,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6406,34062368,2,47.6655,-122.2843,59,500,49,1,30,100,100,10,10,10,10,2,0.23,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6407,34063948,22,47.64819,-122.36221,249,0,159,4,1,1125,91,9,9,10,9,17,1.42,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6408,34066096,4,47.63944,-122.36089,399,0,175,1,5,1125,95,10,10,10,9,4,4.09,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6409,34066101,1,47.55514,-122.28155,81,0,98,2,2,7,100,10,10,10,10,1,8.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6410,34090614,951,47.599959999999996,-122.3345,199,500,89,2,2,1125,60,8,10,2,6,352,1.0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6411,34090631,951,47.60935,-122.32883000000001,169,500,89,2,2,1125,80,8,6,10,8,352,0.47,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6412,34091676,259,47.63754,-122.34087,100,0,45,1,1,7,90,10,9,10,9,91,7.5,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6413,34091771,259,47.63791,-122.34069,110,0,55,1,1,7,94,10,10,10,9,91,6.76,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6414,34092521,4,47.653290000000005,-122.33228999999999,164,300,99,1,3,29,100,10,10,10,10,2,1.06,1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6415,34092987,1,47.61267,-122.32893999999999,162,0,69,1,3,31,100,10,10,10,10,1,6.49,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6416,34095860,1,47.69447,-122.30377,48,0,45,1,1,7,96,10,10,10,9,1,5.11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6417,34097274,1,47.63777,-122.34343999999999,149,2000,150,2,30,120,100,10,10,10,10,1,0.68,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6418,34116759,8,47.6176,-122.31586000000001,150,200,65,2,2,120,85,9,8,10,9,3,2.08,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6419,34119154,951,47.60978,-122.34103999999999,169,500,89,2,2,1125,92,10,10,10,10,352,2.11,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6420,34119180,951,47.609190000000005,-122.34013,169,500,89,2,2,1125,100,10,10,10,10,352,0.86,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6421,34119202,951,47.61973,-122.33868000000001,225,500,89,2,2,1125,87,9,9,9,8,352,1.78,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6422,34119233,951,47.61608,-122.32616999999999,169,500,89,2,21,1125,100,10,10,10,10,352,1.67,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6423,34119258,951,47.61197,-122.33681999999999,299,500,129,4,2,1125,75,7,10,8,8,352,1.49,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6424,34119279,951,47.61155,-122.33778000000001,299,500,129,4,2,1125,86,8,9,10,9,352,2.5,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6425,34121036,259,47.56929,-122.35902,93,0,50,1,1,7,94,9,10,10,9,91,7.71,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6426,34122419,1,47.64828,-122.35858999999999,300,0,75,1,2,1125,90,10,10,9,9,1,0.76,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6427,34123073,4,47.65469,-122.33201000000001,251,399,119,1,4,29,98,10,10,10,10,2,2.52,2,6,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6428,34124211,7,47.61442,-122.33923,125,0,60,1,2,1125,96,9,10,10,10,7,4.48,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6429,34127381,1,47.5332,-122.3848,225,1000,140,1,2,1125,100,10,10,10,10,1,3.38,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6430,34127978,10,47.61248,-122.34499,150,0,45,3,1,90,95,10,10,10,9,10,9.79,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6431,34130171,1,47.59538,-122.30085,78,0,65,1,1,1125,97,10,10,10,10,1,6.22,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6432,34148595,951,47.6148,-122.32725,169,500,89,2,2,1125,100,10,10,10,10,352,1.0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6433,34148626,951,47.61589,-122.32757,169,500,89,2,2,1125,40,2,10,10,6,352,0.26,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6434,34150623,52,47.59963,-122.32413000000001,195,250,60,1,2,1125,80,6,10,10,10,52,0.64,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6435,34151866,52,47.59903,-122.3271,195,250,60,1,2,1125,100,10,9,10,10,52,2.09,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6436,34152337,428,47.67995,-122.38537,255,0,145,1,2,1125,100,10,10,10,10,16,0.53,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6437,34158690,1,47.6066,-122.33961000000001,156,0,65,1,1,1125,97,10,10,10,10,1,8.32,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6438,34158818,191,47.61459,-122.2927,102,150,0,2,2,28,92,9,9,10,10,4,2.63,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6439,34162981,1,47.70238,-122.3349,90,0,25,1,1,26,96,10,10,9,9,1,9.37,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6440,34177285,5,47.495870000000004,-122.26711999999999,600,3000,150,4,1,1125,100,10,10,10,10,5,0.38,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6441,34177477,1,47.693290000000005,-122.35855,76,150,35,4,2,1125,96,9,9,10,9,1,3.02,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6442,34180431,23,47.59807,-122.32613,99,100,18,1,1,10,99,10,10,10,10,3,3.47,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6443,34182604,1,47.69263,-122.34031,150,0,100,3,2,6,100,10,10,10,10,1,3.57,3,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6444,34184434,145,47.60562,-122.33776999999999,400,0,50,1,1,1125,90,9,9,10,9,138,1.59,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6445,34185429,145,47.607209999999995,-122.33923,300,0,50,1,1,1125,90,9,9,10,9,138,2.12,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6446,34185808,145,47.60711,-122.33896999999999,300,0,50,1,1,1125,70,6,9,10,8,138,1.18,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6447,34185993,145,47.6073,-122.33764,300,0,50,1,1,1125,92,10,9,10,9,138,1.36,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6448,34188444,1,47.56573,-122.2863,113,200,50,4,1,15,96,10,10,10,10,1,4.59,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6449,34195249,145,47.60602,-122.33786,300,0,50,1,1,1125,100,10,10,10,10,138,1.06,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6450,34206619,1,47.6793,-122.3703,245,750,253,1,2,1125,100,10,10,10,9,1,4.57,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6451,34226545,1,47.54697,-122.39041999999999,64,0,50,2,3,1125,98,10,10,10,10,1,2.52,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6452,34235091,1,47.5271,-122.26576000000001,80,0,35,1,1,120,98,10,10,10,10,1,7.72,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6453,34237562,62,47.65863,-122.31821000000001,83,150,55,1,45,1125,90,9,9,10,7,53,0.45,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6454,34254526,259,47.59343,-122.30228000000001,120,0,60,1,1,7,98,10,10,10,10,91,5.33,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6455,34255396,52,47.60248,-122.33321000000001,999,250,60,5,2,1125,100,10,10,10,10,52,0.69,2,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6456,34255789,3,47.5515,-122.27368999999999,40,0,50,1,2,1125,98,10,9,10,10,1,2.57,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6457,34256865,143,47.6005,-122.3267,94,500,50,1,1,28,82,10,9,8,9,55,3.41,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6458,34257208,1,47.55253,-122.27661,89,0,35,1,3,1125,94,10,10,10,10,1,3.67,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6459,34259278,1,47.5913,-122.31658,70,250,45,2,2,30,100,10,10,10,10,1,7.64,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6460,34259570,0,47.61446,-122.34786000000001,330,300,80,6,1,1125,99,10,10,10,10,1,7.96,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
